video,frame_t,dt,class_id,area_t,remain_ratio,type
513_eVJ2zX059Mo,7,3,112,1826,0.0000,vanish
513_eVJ2zX059Mo,8,2,15,769,0.0000,vanish
513_eVJ2zX059Mo,8,2,15,660,0.0000,vanish
513_eVJ2zX059Mo,8,2,112,1265,0.0000,vanish
513_eVJ2zX059Mo,9,3,15,540,0.0000,vanish
513_eVJ2zX059Mo,9,1,15,394,0.0000,vanish
513_eVJ2zX059Mo,9,1,112,801,0.0000,vanish
513_eVJ2zX059Mo,10,3,15,631,0.0000,vanish
513_eVJ2zX059Mo,10,2,15,404,0.0000,vanish
513_eVJ2zX059Mo,10,5,61,22113,0.1093,shrink
513_eVJ2zX059Mo,11,1,15,536,0.0000,vanish
513_eVJ2zX059Mo,11,2,15,465,0.0000,vanish
513_eVJ2zX059Mo,11,5,61,21756,0.0514,vanish
513_eVJ2zX059Mo,11,5,112,488,0.0000,vanish
513_eVJ2zX059Mo,12,2,15,384,0.0000,vanish
513_eVJ2zX059Mo,12,1,15,513,0.0000,vanish
513_eVJ2zX059Mo,12,5,61,20670,0.0700,vanish
513_eVJ2zX059Mo,12,5,112,1529,0.0000,vanish
513_eVJ2zX059Mo,13,3,15,324,0.0000,vanish
513_eVJ2zX059Mo,13,5,61,18535,0.0426,vanish
513_eVJ2zX059Mo,13,5,112,2302,0.0000,vanish
513_eVJ2zX059Mo,14,2,15,305,0.0000,vanish
513_eVJ2zX059Mo,14,5,61,16673,0.0000,vanish
513_eVJ2zX059Mo,14,5,112,2451,0.0000,vanish
513_eVJ2zX059Mo,15,2,15,574,0.0000,vanish
513_eVJ2zX059Mo,15,2,15,615,0.0000,vanish
513_eVJ2zX059Mo,15,4,61,13305,0.0000,vanish
513_eVJ2zX059Mo,15,3,86,3116,0.2035,shrink
513_eVJ2zX059Mo,15,5,112,3175,0.0000,vanish
513_eVJ2zX059Mo,16,5,61,12047,0.0000,vanish
513_eVJ2zX059Mo,16,5,112,3413,0.0000,vanish
513_eVJ2zX059Mo,17,4,61,10659,0.0000,vanish
513_eVJ2zX059Mo,17,5,112,3717,0.0000,vanish
513_eVJ2zX059Mo,18,3,61,6502,0.0000,vanish
513_eVJ2zX059Mo,18,5,112,4004,0.0020,vanish
513_eVJ2zX059Mo,18,5,112,736,0.0000,vanish
513_eVJ2zX059Mo,19,2,61,2195,0.0000,vanish
513_eVJ2zX059Mo,20,1,61,981,0.0000,vanish
513_eVJ2zX059Mo,22,5,86,4007,0.2301,shrink
513_eVJ2zX059Mo,22,5,112,1774,0.0000,vanish
513_eVJ2zX059Mo,23,5,86,3743,0.1445,shrink
513_eVJ2zX059Mo,23,5,112,1954,0.0010,vanish
513_eVJ2zX059Mo,24,5,86,2932,0.1054,shrink
513_eVJ2zX059Mo,24,5,112,2031,0.0000,vanish
513_eVJ2zX059Mo,25,5,86,2369,0.0000,vanish
513_eVJ2zX059Mo,25,5,112,2254,0.0031,vanish
513_eVJ2zX059Mo,26,4,86,1854,0.0000,vanish
513_eVJ2zX059Mo,26,5,112,2354,0.0000,vanish
513_eVJ2zX059Mo,27,3,86,972,0.0000,vanish
513_eVJ2zX059Mo,27,5,112,2517,0.0091,vanish
513_eVJ2zX059Mo,28,2,86,541,0.0000,vanish
513_eVJ2zX059Mo,28,5,112,2688,0.0115,vanish
513_eVJ2zX059Mo,29,1,86,309,0.0000,vanish
513_eVJ2zX059Mo,29,5,112,2730,0.0000,vanish
513_eVJ2zX059Mo,30,5,112,2554,0.0384,vanish
513_eVJ2zX059Mo,31,5,112,2869,0.0425,vanish
513_eVJ2zX059Mo,32,5,112,2997,0.0254,vanish
513_eVJ2zX059Mo,33,5,112,3306,0.0835,vanish
513_eVJ2zX059Mo,34,5,112,3525,0.0525,vanish
513_eVJ2zX059Mo,35,5,83,5572,0.1147,shrink
513_eVJ2zX059Mo,35,5,112,3321,0.0003,vanish
513_eVJ2zX059Mo,36,4,83,4316,0.1481,shrink
513_eVJ2zX059Mo,36,4,112,3582,0.0159,vanish
513_eVJ2zX059Mo,37,3,83,3119,0.2049,shrink
513_eVJ2zX059Mo,37,3,112,3706,0.1355,shrink
513_eVJ2zX059Mo,38,2,83,2594,0.2463,shrink
831_LyfG0y8J4OM,0,5,23,17678,0.0597,vanish
831_LyfG0y8J4OM,0,1,46,2694,0.0000,vanish
831_LyfG0y8J4OM,0,2,46,663,0.0000,vanish
831_LyfG0y8J4OM,1,5,23,18085,0.1015,shrink
831_LyfG0y8J4OM,1,4,46,3232,0.0003,vanish
831_LyfG0y8J4OM,10,5,23,21356,0.2468,shrink
831_LyfG0y8J4OM,11,5,23,21882,0.1900,shrink
831_LyfG0y8J4OM,12,5,23,22024,0.1827,shrink
831_LyfG0y8J4OM,13,4,29,778,0.0000,vanish
831_LyfG0y8J4OM,13,5,29,1361,0.0000,vanish
831_LyfG0y8J4OM,14,4,29,1044,0.0000,vanish
831_LyfG0y8J4OM,14,4,29,1665,0.0000,vanish
831_LyfG0y8J4OM,15,3,29,1556,0.0000,vanish
831_LyfG0y8J4OM,15,4,29,2578,0.0000,vanish
831_LyfG0y8J4OM,16,2,29,677,0.0000,vanish
831_LyfG0y8J4OM,16,3,29,2197,0.0000,vanish
831_LyfG0y8J4OM,17,2,29,1754,0.0000,vanish
831_LyfG0y8J4OM,23,5,23,20318,0.1389,shrink
831_LyfG0y8J4OM,24,5,23,20178,0.0005,vanish
831_LyfG0y8J4OM,24,5,37,19414,0.1818,shrink
831_LyfG0y8J4OM,25,5,23,20213,0.0000,vanish
831_LyfG0y8J4OM,25,5,37,19320,0.1440,shrink
831_LyfG0y8J4OM,26,4,23,19744,0.0000,vanish
831_LyfG0y8J4OM,26,5,37,18805,0.1040,shrink
831_LyfG0y8J4OM,27,3,23,19795,0.0000,vanish
831_LyfG0y8J4OM,27,2,29,1722,0.0000,vanish
831_LyfG0y8J4OM,27,5,37,19152,0.1047,shrink
831_LyfG0y8J4OM,28,4,23,19042,0.1678,shrink
831_LyfG0y8J4OM,33,5,29,113286,0.2068,shrink
831_LyfG0y8J4OM,34,5,22,114179,0.1957,shrink
831_LyfG0y8J4OM,34,5,29,112771,0.0694,vanish
831_LyfG0y8J4OM,35,5,22,112968,0.1501,shrink
831_LyfG0y8J4OM,35,5,23,19384,0.0085,vanish
831_LyfG0y8J4OM,35,5,29,30214,0.0993,vanish
831_LyfG0y8J4OM,35,5,29,85639,0.0156,vanish
831_LyfG0y8J4OM,35,5,37,16379,0.0246,vanish
831_LyfG0y8J4OM,36,5,22,111418,0.0843,vanish
831_LyfG0y8J4OM,36,5,23,20223,0.0000,vanish
831_LyfG0y8J4OM,36,5,29,28701,0.0000,vanish
831_LyfG0y8J4OM,36,5,29,41634,0.0000,vanish
831_LyfG0y8J4OM,36,5,29,16899,0.0000,vanish
831_LyfG0y8J4OM,36,5,37,16900,0.0000,vanish
831_LyfG0y8J4OM,37,5,22,110764,0.0816,vanish
831_LyfG0y8J4OM,37,4,23,20543,0.0000,vanish
831_LyfG0y8J4OM,37,4,29,27802,0.0000,vanish
831_LyfG0y8J4OM,37,4,29,35931,0.0000,vanish
831_LyfG0y8J4OM,37,4,29,14839,0.0000,vanish
831_LyfG0y8J4OM,37,4,37,17272,0.0000,vanish
831_LyfG0y8J4OM,38,4,22,97066,0.1647,shrink
831_LyfG0y8J4OM,38,2,23,7456,0.0000,vanish
831_LyfG0y8J4OM,38,3,23,21507,0.0000,vanish
831_LyfG0y8J4OM,38,3,29,21029,0.0000,vanish
831_LyfG0y8J4OM,38,1,29,333,0.0000,vanish
831_LyfG0y8J4OM,38,3,29,3291,0.0000,vanish
831_LyfG0y8J4OM,38,2,29,1833,0.0000,vanish
831_LyfG0y8J4OM,38,3,29,11105,0.0000,vanish
831_LyfG0y8J4OM,38,3,29,7049,0.0000,vanish
831_LyfG0y8J4OM,38,3,37,17203,0.0000,vanish
831_LyfG0y8J4OM,38,2,46,783,0.0000,vanish
831_LyfG0y8J4OM,38,5,61,26422,0.0000,vanish
831_LyfG0y8J4OM,39,3,22,84662,0.2230,shrink
831_LyfG0y8J4OM,39,1,23,4971,0.0000,vanish
831_LyfG0y8J4OM,39,2,23,21699,0.0000,vanish
831_LyfG0y8J4OM,39,2,29,14445,0.0000,vanish
831_LyfG0y8J4OM,39,2,29,889,0.0000,vanish
831_LyfG0y8J4OM,39,1,29,967,0.0000,vanish
831_LyfG0y8J4OM,39,2,29,1821,0.0000,vanish
831_LyfG0y8J4OM,39,2,29,4151,0.0000,vanish
831_LyfG0y8J4OM,39,2,37,16975,0.0000,vanish
831_LyfG0y8J4OM,39,1,46,667,0.0000,vanish
831_LyfG0y8J4OM,39,4,61,25000,0.0000,vanish
831_LyfG0y8J4OM,40,2,23,20405,0.0000,vanish
831_LyfG0y8J4OM,40,1,29,3000,0.0000,vanish
831_LyfG0y8J4OM,40,1,29,1127,0.0000,vanish
831_LyfG0y8J4OM,40,2,37,6364,0.0000,vanish
831_LyfG0y8J4OM,40,3,37,16816,0.0296,vanish
831_LyfG0y8J4OM,40,4,61,20836,0.0000,vanish
831_LyfG0y8J4OM,41,2,23,5254,0.0000,vanish
831_LyfG0y8J4OM,41,3,37,15858,0.1332,shrink
831_LyfG0y8J4OM,41,3,61,13286,0.0000,vanish
831_LyfG0y8J4OM,42,1,23,1346,0.0000,vanish
831_LyfG0y8J4OM,42,2,61,12183,0.0225,vanish
1770_IqRvp9BAvqk,0,5,1,23140,0.0015,vanish
1770_IqRvp9BAvqk,0,2,61,8334,0.0000,vanish
1770_IqRvp9BAvqk,0,2,61,4030,0.0000,vanish
1770_IqRvp9BAvqk,0,5,61,10943,0.0112,vanish
1770_IqRvp9BAvqk,0,5,81,15788,0.1524,shrink
1770_IqRvp9BAvqk,1,4,1,16850,0.0021,vanish
1770_IqRvp9BAvqk,1,5,14,23403,0.0000,vanish
1770_IqRvp9BAvqk,1,1,61,5475,0.0000,vanish
1770_IqRvp9BAvqk,1,1,61,2076,0.0000,vanish
1770_IqRvp9BAvqk,1,4,61,9268,0.0000,vanish
1770_IqRvp9BAvqk,1,5,81,10718,0.2108,shrink
1770_IqRvp9BAvqk,2,3,1,4482,0.0078,vanish
1770_IqRvp9BAvqk,2,4,14,17635,0.0000,vanish
1770_IqRvp9BAvqk,2,5,61,6575,0.0000,vanish
1770_IqRvp9BAvqk,2,1,80,1160,0.0000,vanish
1770_IqRvp9BAvqk,2,5,81,4747,0.0796,vanish
1770_IqRvp9BAvqk,3,2,1,1269,0.0276,vanish
1770_IqRvp9BAvqk,3,5,8,98054,0.1263,shrink
1770_IqRvp9BAvqk,3,5,12,65789,0.0423,vanish
1770_IqRvp9BAvqk,3,5,12,3374,0.0000,vanish
1770_IqRvp9BAvqk,3,3,14,13896,0.0000,vanish
1770_IqRvp9BAvqk,3,4,61,5237,0.0000,vanish
1770_IqRvp9BAvqk,3,5,81,3916,0.0000,vanish
1770_IqRvp9BAvqk,4,3,8,774,0.0000,vanish
1770_IqRvp9BAvqk,4,5,12,65928,0.0000,vanish
1770_IqRvp9BAvqk,4,5,12,7792,0.0000,vanish
1770_IqRvp9BAvqk,4,2,14,6418,0.0000,vanish
1770_IqRvp9BAvqk,4,2,14,1399,0.2102,shrink
1770_IqRvp9BAvqk,4,3,61,5173,0.0000,vanish
1770_IqRvp9BAvqk,4,4,81,4161,0.0000,vanish
1770_IqRvp9BAvqk,5,4,8,98969,0.1606,shrink
1770_IqRvp9BAvqk,5,4,12,70845,0.0207,vanish
1770_IqRvp9BAvqk,5,4,12,9804,0.0000,vanish
1770_IqRvp9BAvqk,5,3,61,6157,0.0000,vanish
1770_IqRvp9BAvqk,5,3,81,5190,0.0000,vanish
1770_IqRvp9BAvqk,6,3,12,73997,0.0579,vanish
1770_IqRvp9BAvqk,6,3,12,15043,0.0337,vanish
1770_IqRvp9BAvqk,6,5,61,613,0.0000,vanish
1770_IqRvp9BAvqk,6,2,61,8669,0.0000,vanish
1770_IqRvp9BAvqk,6,2,80,5214,0.0000,vanish
1770_IqRvp9BAvqk,6,3,81,8528,0.0000,vanish
1770_IqRvp9BAvqk,7,2,1,709,0.0000,vanish
1770_IqRvp9BAvqk,7,2,12,62668,0.1097,shrink
1770_IqRvp9BAvqk,7,5,14,6668,0.0070,vanish
1770_IqRvp9BAvqk,7,5,61,3389,0.0000,vanish
1770_IqRvp9BAvqk,7,5,61,13073,0.0000,vanish
1770_IqRvp9BAvqk,7,1,80,6531,0.0000,vanish
1770_IqRvp9BAvqk,7,2,81,11409,0.0000,vanish
1770_IqRvp9BAvqk,8,4,1,893,0.0000,vanish
1770_IqRvp9BAvqk,8,5,14,143843,0.2017,shrink
1770_IqRvp9BAvqk,8,5,14,26204,0.0851,vanish
1770_IqRvp9BAvqk,8,4,61,9559,0.0000,vanish
1770_IqRvp9BAvqk,8,4,61,17490,0.0000,vanish
1770_IqRvp9BAvqk,8,5,61,145111,0.2462,shrink
1770_IqRvp9BAvqk,8,3,81,17358,0.2469,shrink
1770_IqRvp9BAvqk,9,3,1,26061,0.0000,vanish
1770_IqRvp9BAvqk,9,4,12,10930,0.1098,shrink
1770_IqRvp9BAvqk,9,4,14,148983,0.1949,shrink
1770_IqRvp9BAvqk,9,5,14,42546,0.1728,shrink
1770_IqRvp9BAvqk,9,3,61,9856,0.0000,vanish
1770_IqRvp9BAvqk,9,3,61,18030,0.0000,vanish
1770_IqRvp9BAvqk,9,5,61,144923,0.1662,shrink
1770_IqRvp9BAvqk,9,2,81,16042,0.1610,shrink
1770_IqRvp9BAvqk,10,2,1,16076,0.0000,vanish
1770_IqRvp9BAvqk,10,3,14,142745,0.2041,shrink
1770_IqRvp9BAvqk,10,5,14,28080,0.0949,vanish
1770_IqRvp9BAvqk,10,2,61,7769,0.0000,vanish
1770_IqRvp9BAvqk,10,2,61,14866,0.0000,vanish
1770_IqRvp9BAvqk,11,1,1,3646,0.0000,vanish
1770_IqRvp9BAvqk,11,5,14,20919,0.0641,vanish
1770_IqRvp9BAvqk,11,1,61,3562,0.0000,vanish
1770_IqRvp9BAvqk,11,1,61,10062,0.0000,vanish
1770_IqRvp9BAvqk,11,1,80,5435,0.0000,vanish
1770_IqRvp9BAvqk,11,1,81,4357,0.0000,vanish
1770_IqRvp9BAvqk,13,2,14,685,0.0000,vanish
1770_IqRvp9BAvqk,13,5,81,3635,0.0699,vanish
1770_IqRvp9BAvqk,14,2,14,729,0.0000,vanish
1770_IqRvp9BAvqk,14,4,81,3893,0.1053,shrink
1770_IqRvp9BAvqk,15,2,14,1174,0.0000,vanish
1770_IqRvp9BAvqk,15,5,81,4758,0.0515,vanish
1770_IqRvp9BAvqk,16,5,14,23900,0.2354,shrink
1770_IqRvp9BAvqk,16,4,81,2279,0.0000,vanish
1770_IqRvp9BAvqk,16,2,81,4323,0.0000,vanish
1770_IqRvp9BAvqk,17,5,81,5099,0.0912,vanish
1770_IqRvp9BAvqk,19,5,12,49320,0.1877,shrink
1770_IqRvp9BAvqk,20,5,12,52213,0.0179,vanish
1770_IqRvp9BAvqk,20,5,14,27367,0.2391,shrink
1770_IqRvp9BAvqk,20,1,80,322,0.0000,vanish
1770_IqRvp9BAvqk,21,5,12,41751,0.0146,vanish
1770_IqRvp9BAvqk,21,4,14,19090,0.2471,shrink
1770_IqRvp9BAvqk,22,4,12,40702,0.0502,vanish
1770_IqRvp9BAvqk,23,2,6,935,0.0000,vanish
1770_IqRvp9BAvqk,23,5,12,38927,0.0897,vanish
1770_IqRvp9BAvqk,23,2,61,765,0.0000,vanish
1770_IqRvp9BAvqk,24,1,6,440,0.0000,vanish
1770_IqRvp9BAvqk,24,5,12,30250,0.0008,vanish
1770_IqRvp9BAvqk,24,5,14,14013,0.0879,vanish
1770_IqRvp9BAvqk,24,5,61,4054,0.0000,vanish
1770_IqRvp9BAvqk,24,5,80,2400,0.0000,vanish
1770_IqRvp9BAvqk,24,5,80,1699,0.1077,shrink
1770_IqRvp9BAvqk,25,2,6,337,0.0000,vanish
1770_IqRvp9BAvqk,25,4,12,14085,0.0273,vanish
1770_IqRvp9BAvqk,25,4,80,2163,0.0000,vanish
1770_IqRvp9BAvqk,25,4,80,1947,0.0000,vanish
1770_IqRvp9BAvqk,26,5,12,9590,0.0000,vanish
1770_IqRvp9BAvqk,26,3,61,1026,0.0000,vanish
1770_IqRvp9BAvqk,26,5,80,4606,0.0000,vanish
1770_IqRvp9BAvqk,26,5,80,3855,0.0000,vanish
1770_IqRvp9BAvqk,27,5,12,3579,0.0000,vanish
1770_IqRvp9BAvqk,27,4,12,16424,0.0000,vanish
1770_IqRvp9BAvqk,27,5,61,7205,0.0000,vanish
1770_IqRvp9BAvqk,27,2,61,3139,0.0096,vanish
1770_IqRvp9BAvqk,27,3,80,4337,0.0000,vanish
1770_IqRvp9BAvqk,27,2,80,4309,0.0000,vanish
1770_IqRvp9BAvqk,28,4,12,3175,0.0000,vanish
1770_IqRvp9BAvqk,28,3,12,9181,0.0000,vanish
1770_IqRvp9BAvqk,28,4,61,7312,0.0000,vanish
1770_IqRvp9BAvqk,28,1,61,2158,0.0037,vanish
1770_IqRvp9BAvqk,28,2,80,3939,0.0000,vanish
1770_IqRvp9BAvqk,28,3,80,4408,0.0000,vanish
1770_IqRvp9BAvqk,29,4,12,3289,0.0000,vanish
1770_IqRvp9BAvqk,29,2,12,757,0.0000,vanish
1770_IqRvp9BAvqk,29,4,61,7941,0.0000,vanish
1770_IqRvp9BAvqk,29,3,80,3853,0.0000,vanish
1770_IqRvp9BAvqk,29,3,80,4230,0.0000,vanish
1770_IqRvp9BAvqk,30,3,12,7500,0.0000,vanish
1770_IqRvp9BAvqk,30,1,12,2093,0.0000,vanish
1770_IqRvp9BAvqk,30,3,61,10194,0.0000,vanish
1770_IqRvp9BAvqk,30,5,61,7603,0.0158,vanish
1770_IqRvp9BAvqk,31,3,12,9762,0.0000,vanish
1770_IqRvp9BAvqk,31,2,61,11754,0.0000,vanish
1770_IqRvp9BAvqk,31,5,61,12191,0.0685,vanish
1770_IqRvp9BAvqk,32,3,12,10921,0.0000,vanish
1770_IqRvp9BAvqk,32,3,61,12199,0.0000,vanish
1770_IqRvp9BAvqk,33,2,12,15891,0.0000,vanish
1770_IqRvp9BAvqk,33,2,61,14794,0.0000,vanish
1770_IqRvp9BAvqk,34,2,6,1625,0.0000,vanish
1770_IqRvp9BAvqk,34,3,12,18993,0.0000,vanish
1770_IqRvp9BAvqk,34,1,14,5259,0.0882,vanish
1770_IqRvp9BAvqk,34,3,61,16948,0.0078,vanish
1770_IqRvp9BAvqk,35,1,6,465,0.0000,vanish
1770_IqRvp9BAvqk,35,3,12,11623,0.0291,vanish
1770_IqRvp9BAvqk,35,5,14,5891,0.1037,shrink
1770_IqRvp9BAvqk,36,2,12,4264,0.2383,shrink
1770_IqRvp9BAvqk,36,5,14,1378,0.0000,vanish
1770_IqRvp9BAvqk,37,5,1,49614,0.1105,shrink
1770_IqRvp9BAvqk,37,5,12,2083,0.0019,vanish
1770_IqRvp9BAvqk,37,5,14,33627,0.2299,shrink
1770_IqRvp9BAvqk,37,5,14,19971,0.1310,shrink
1770_IqRvp9BAvqk,37,3,81,5220,0.0000,vanish
1770_IqRvp9BAvqk,38,5,1,44993,0.0905,vanish
1770_IqRvp9BAvqk,38,4,12,1200,0.0000,vanish
1770_IqRvp9BAvqk,38,5,14,31339,0.2164,shrink
1770_IqRvp9BAvqk,38,5,14,20214,0.0372,vanish
1770_IqRvp9BAvqk,38,3,81,5239,0.0000,vanish
1770_IqRvp9BAvqk,39,5,1,38020,0.0168,vanish
1770_IqRvp9BAvqk,39,3,12,1706,0.0000,vanish
1770_IqRvp9BAvqk,39,5,14,28463,0.1069,shrink
1770_IqRvp9BAvqk,39,5,14,20618,0.0000,vanish
1770_IqRvp9BAvqk,39,2,81,5157,0.0000,vanish
1770_IqRvp9BAvqk,40,4,1,18653,0.0343,vanish
1770_IqRvp9BAvqk,40,2,12,1709,0.0000,vanish
1770_IqRvp9BAvqk,40,2,14,664,0.0000,vanish
1770_IqRvp9BAvqk,40,4,14,18679,0.0061,vanish
1770_IqRvp9BAvqk,41,3,1,12684,0.0505,vanish
1770_IqRvp9BAvqk,41,2,12,1551,0.0000,vanish
1770_IqRvp9BAvqk,41,3,14,16061,0.0181,vanish
1770_IqRvp9BAvqk,42,2,1,5481,0.1168,shrink
1770_IqRvp9BAvqk,42,2,14,12946,0.2000,shrink
1770_IqRvp9BAvqk,43,1,1,4074,0.1571,shrink
2179_b7ArWQt3Fx4,8,1,100,3729,0.0359,vanish
2179_b7ArWQt3Fx4,35,5,14,2031,0.1507,shrink
2179_b7ArWQt3Fx4,36,1,100,15723,0.1694,shrink
2179_b7ArWQt3Fx4,37,5,14,3488,0.0000,vanish
2179_b7ArWQt3Fx4,37,5,100,1267,0.0000,vanish
2179_b7ArWQt3Fx4,38,4,14,3488,0.0000,vanish
2179_b7ArWQt3Fx4,39,3,14,3228,0.0000,vanish
2179_b7ArWQt3Fx4,40,2,14,2528,0.0000,vanish
857_jQ3bi5wbPO4,0,5,67,7432,0.2462,shrink
857_jQ3bi5wbPO4,1,5,15,26398,0.2159,shrink
857_jQ3bi5wbPO4,1,5,67,7479,0.1665,shrink
857_jQ3bi5wbPO4,2,5,15,22240,0.1171,shrink
857_jQ3bi5wbPO4,2,5,67,7721,0.1767,shrink
857_jQ3bi5wbPO4,3,5,15,17804,0.0285,vanish
857_jQ3bi5wbPO4,3,5,67,7771,0.1498,shrink
857_jQ3bi5wbPO4,4,5,15,13915,0.0000,vanish
857_jQ3bi5wbPO4,4,5,67,7614,0.1070,shrink
857_jQ3bi5wbPO4,5,4,15,9485,0.0000,vanish
857_jQ3bi5wbPO4,5,5,67,7216,0.0188,vanish
857_jQ3bi5wbPO4,6,3,15,5699,0.0000,vanish
857_jQ3bi5wbPO4,6,5,67,6369,0.0000,vanish
857_jQ3bi5wbPO4,7,2,15,2592,0.0000,vanish
857_jQ3bi5wbPO4,7,4,67,5174,0.0000,vanish
857_jQ3bi5wbPO4,8,1,15,508,0.0000,vanish
857_jQ3bi5wbPO4,8,3,67,3775,0.0000,vanish
857_jQ3bi5wbPO4,9,2,67,2437,0.0000,vanish
857_jQ3bi5wbPO4,10,5,67,16492,0.1636,shrink
857_jQ3bi5wbPO4,10,1,67,658,0.0000,vanish
857_jQ3bi5wbPO4,11,5,67,13466,0.0916,vanish
857_jQ3bi5wbPO4,12,5,67,10058,0.0489,vanish
857_jQ3bi5wbPO4,13,5,67,7533,0.0000,vanish
857_jQ3bi5wbPO4,14,4,67,5028,0.0000,vanish
857_jQ3bi5wbPO4,15,3,67,2698,0.0000,vanish
857_jQ3bi5wbPO4,16,2,67,1233,0.0000,vanish
857_jQ3bi5wbPO4,17,1,67,492,0.0000,vanish
857_jQ3bi5wbPO4,41,3,29,1108,0.1760,shrink
183_8Rpdn-7CEGs,2,3,14,13952,0.0000,vanish
183_8Rpdn-7CEGs,2,3,14,778,0.0000,vanish
183_8Rpdn-7CEGs,3,2,14,24924,0.0000,vanish
183_8Rpdn-7CEGs,3,2,14,1285,0.0000,vanish
183_8Rpdn-7CEGs,4,1,14,12221,0.0000,vanish
183_8Rpdn-7CEGs,4,1,14,783,0.0000,vanish
183_8Rpdn-7CEGs,10,1,14,4182,0.0000,vanish
183_8Rpdn-7CEGs,11,1,0,3143,0.0000,vanish
183_8Rpdn-7CEGs,11,3,14,10010,0.2009,shrink
183_8Rpdn-7CEGs,12,2,14,11969,0.1680,shrink
183_8Rpdn-7CEGs,13,1,14,9376,0.2145,shrink
183_8Rpdn-7CEGs,15,5,62,2630,0.0000,vanish
183_8Rpdn-7CEGs,16,4,62,2699,0.0000,vanish
183_8Rpdn-7CEGs,24,5,62,311,0.0000,vanish
183_8Rpdn-7CEGs,25,5,14,2031,0.2447,shrink
183_8Rpdn-7CEGs,25,4,62,514,0.0000,vanish
183_8Rpdn-7CEGs,26,1,14,358,0.0000,vanish
183_8Rpdn-7CEGs,26,5,14,2875,0.0000,vanish
183_8Rpdn-7CEGs,27,4,14,2836,0.0000,vanish
183_8Rpdn-7CEGs,28,3,14,2220,0.0000,vanish
183_8Rpdn-7CEGs,29,5,13,41917,0.0287,vanish
183_8Rpdn-7CEGs,29,2,14,1340,0.0000,vanish
183_8Rpdn-7CEGs,29,5,62,107450,0.1959,shrink
183_8Rpdn-7CEGs,30,5,13,37276,0.0000,vanish
183_8Rpdn-7CEGs,30,1,14,497,0.0000,vanish
183_8Rpdn-7CEGs,30,5,62,106024,0.1419,shrink
183_8Rpdn-7CEGs,31,4,13,30501,0.0000,vanish
183_8Rpdn-7CEGs,31,5,62,109481,0.1219,shrink
183_8Rpdn-7CEGs,32,3,13,26617,0.0000,vanish
183_8Rpdn-7CEGs,32,5,62,109406,0.1307,shrink
183_8Rpdn-7CEGs,33,2,13,15076,0.0000,vanish
183_8Rpdn-7CEGs,34,1,13,1559,0.0000,vanish
183_8Rpdn-7CEGs,38,5,1,41212,0.1640,shrink
183_8Rpdn-7CEGs,38,5,13,54207,0.2021,shrink
183_8Rpdn-7CEGs,39,5,1,42152,0.0433,vanish
183_8Rpdn-7CEGs,39,5,13,79159,0.1373,shrink
183_8Rpdn-7CEGs,40,4,1,41021,0.0445,vanish
183_8Rpdn-7CEGs,40,4,75,26833,0.0000,vanish
183_8Rpdn-7CEGs,41,3,1,38044,0.0479,vanish
183_8Rpdn-7CEGs,41,3,75,22308,0.0000,vanish
183_8Rpdn-7CEGs,42,2,1,22706,0.0803,vanish
183_8Rpdn-7CEGs,42,2,75,33766,0.0000,vanish
40_fKjWkc7n7as,9,5,61,11803,0.2379,shrink
40_fKjWkc7n7as,10,5,61,11549,0.1644,shrink
40_fKjWkc7n7as,11,5,61,12695,0.1248,shrink
40_fKjWkc7n7as,12,5,61,13351,0.1956,shrink
40_fKjWkc7n7as,36,5,61,10423,0.2488,shrink
40_fKjWkc7n7as,37,5,61,10066,0.2291,shrink
40_fKjWkc7n7as,38,5,61,10546,0.2009,shrink
1759_1SctDbKe7xQ,0,2,28,1091,0.0000,vanish
1759_1SctDbKe7xQ,0,4,28,2573,0.0000,vanish
1759_1SctDbKe7xQ,0,5,69,4962,0.0000,vanish
1759_1SctDbKe7xQ,0,3,91,4389,0.0000,vanish
1759_1SctDbKe7xQ,1,5,23,937,0.0000,vanish
1759_1SctDbKe7xQ,1,3,28,1841,0.0000,vanish
1759_1SctDbKe7xQ,1,4,69,4169,0.0000,vanish
1759_1SctDbKe7xQ,1,5,90,6820,0.2441,shrink
1759_1SctDbKe7xQ,1,2,91,2927,0.0000,vanish
1759_1SctDbKe7xQ,2,1,16,889,0.0000,vanish
1759_1SctDbKe7xQ,2,5,23,11267,0.2406,shrink
1759_1SctDbKe7xQ,2,4,23,623,0.0000,vanish
1759_1SctDbKe7xQ,2,2,28,1114,0.0000,vanish
1759_1SctDbKe7xQ,2,1,67,2697,0.0000,vanish
1759_1SctDbKe7xQ,2,3,69,2772,0.0000,vanish
1759_1SctDbKe7xQ,2,5,90,5573,0.1012,shrink
1759_1SctDbKe7xQ,2,1,91,1508,0.0000,vanish
1759_1SctDbKe7xQ,3,5,12,8106,0.0000,vanish
1759_1SctDbKe7xQ,3,4,23,9241,0.1856,shrink
1759_1SctDbKe7xQ,3,4,23,483,0.0000,vanish
1759_1SctDbKe7xQ,3,5,23,8082,0.1167,shrink
1759_1SctDbKe7xQ,3,1,28,416,0.0000,vanish
1759_1SctDbKe7xQ,3,2,69,1539,0.0000,vanish
1759_1SctDbKe7xQ,3,5,90,4436,0.0000,vanish
1759_1SctDbKe7xQ,4,4,12,4567,0.0000,vanish
1759_1SctDbKe7xQ,4,3,23,7235,0.1681,shrink
